MC_DataTool ASCII conversion

t           	Fi H6       
64969.000   	17.52       
64970.000   	13.79       
64971.000   	10.44       
64972.000   	12.63       
64973.000   	10.80       
64974.000   	10.13       
64975.000   	14.47       
64976.000   	12.15       
64977.000   	10.13       
64978.000   	2.01        
64979.000   	2.32        
64980.000   	1.22        
64981.000   	-4.46       
64982.000   	-2.01       
64983.000   	-5.74       
64984.000   	-10.44      
64985.000   	-15.81      
64986.000   	-19.41      
64987.000   	-23.25      
64988.000   	-25.27      
64989.000   	-24.60      
64990.000   	-19.96      
64991.000   	-27.47      
64992.000   	-32.90      
64993.000   	-4.82       
64994.000   	14.83       
64995.000   	18.43       
64996.000   	20.20       
64997.000   	19.23       
64998.000   	21.24       
64999.000   	16.05       
65000.000   	18.55       
65001.000   	14.34       
65002.000   	14.40       
65003.000   	8.48        
65004.000   	6.23        
65005.000   	9.46        
65006.000   	8.91        
65007.000   	7.87        
65008.000   	7.08        
65009.000   	8.30        
65010.000   	2.75        
65011.000   	1.16        
65012.000   	-3.48       
65013.000   	-0.92       
65014.000   	-5.31       
65015.000   	-9.70       
65016.000   	-15.63      
65017.000   	-16.60      
65018.000   	-20.02      
65019.000   	-21.12      
65020.000   	-26.25      
65021.000   	-24.35      
65022.000   	-23.80      
65023.000   	-28.81      
65024.000   	-33.69      
65025.000   	-23.74      
65026.000   	11.90       
65027.000   	16.48       
65028.000   	17.03       
65029.000   	18.68       
65030.000   	17.40       
65031.000   	17.09       
65032.000   	18.37       
65033.000   	19.59       
65034.000   	15.63       
65035.000   	15.50       
65036.000   	14.04       
65037.000   	15.20       
65038.000   	15.01       
65039.000   	12.63       
65040.000   	7.69        
65041.000   	10.93       
65042.000   	5.13        
65043.000   	5.43        
65044.000   	2.62        
65045.000   	-2.26       
65046.000   	1.59        
65047.000   	-1.28       
65048.000   	-8.18       
65049.000   	-10.25      
65050.000   	-10.07      
65051.000   	-16.60      
65052.000   	-20.87      
65053.000   	-23.74      
65054.000   	-21.36      
65055.000   	-24.90      
65056.000   	-31.19      
65057.000   	-28.20      
65058.000   	14.34       
65059.000   	16.36       
65060.000   	20.81       
65061.000   	20.63       
65062.000   	22.46       
65063.000   	23.01       
65064.000   	24.17       
65065.000   	21.36       
65066.000   	18.25       
65067.000   	17.58       
65068.000   	13.18       
65069.000   	10.74       
65070.000   	13.06       
65071.000   	15.81       
65072.000   	13.61       
65073.000   	10.80       
65074.000   	12.27       
65075.000   	7.63        
65076.000   	5.86        
65077.000   	2.44        
65078.000   	0.18        
65079.000   	1.16        
65080.000   	-5.98       
65081.000   	-9.28       
65082.000   	-8.30       
65083.000   	-13.55      
65084.000   	-15.81      
65085.000   	-21.48      
65086.000   	-20.08      
65087.000   	-18.01      
65088.000   	-24.29      
65089.000   	-29.72      
65090.000   	2.44        
65091.000   	19.10       
65092.000   	22.95       
65093.000   	20.26       
65094.000   	20.45       
65095.000   	21.91       
65096.000   	22.83       
65097.000   	23.32       
65098.000   	21.55       
65099.000   	20.20       
65100.000   	13.00       
65101.000   	12.39       
65102.000   	15.20       
65103.000   	14.10       
65104.000   	12.33       
65105.000   	10.86       
65106.000   	12.39       
65107.000   	6.96        
65108.000   	4.33        
65109.000   	0.85        
65110.000   	-2.38       
65111.000   	-4.27       
65112.000   	-2.14       
65113.000   	-8.73       
65114.000   	-14.04      
65115.000   	-19.65      
65116.000   	-18.80      
65117.000   	-19.90      
65118.000   	-24.90      
65119.000   	-24.66      
65120.000   	-27.59      
65121.000   	-36.19      
65122.000   	-22.09      
65123.000   	12.88       
65124.000   	16.91       
65125.000   	17.70       
65126.000   	19.59       
65127.000   	17.88       
65128.000   	14.65       
65129.000   	15.44       
65130.000   	12.51       
65131.000   	11.54       
65132.000   	9.95        
65133.000   	10.93       
65134.000   	6.23        
65135.000   	6.35        
65136.000   	6.23        
65137.000   	4.46        
65138.000   	5.68        
65139.000   	4.15        
65140.000   	3.11        
65141.000   	-2.44       
65142.000   	-5.49       
65143.000   	-8.67       
65144.000   	-11.35      
65145.000   	-11.84      
65146.000   	-14.47      
65147.000   	-16.85      
65148.000   	-20.69      
65149.000   	-26.79      
65150.000   	-25.45      
65151.000   	-23.25      
65152.000   	-25.45      
65153.000   	-35.64      
65154.000   	-35.40      
65155.000   	10.44       
65156.000   	14.22       
65157.000   	15.81       
65158.000   	15.26       
65159.000   	15.99       
65160.000   	15.38       
65161.000   	17.21       
65162.000   	10.56       
65163.000   	13.67       
65164.000   	16.11       
65165.000   	9.58        
65166.000   	5.55        
65167.000   	9.95        
65168.000   	8.97        
65169.000   	6.65        
65170.000   	9.28        
65171.000   	5.07        
65172.000   	1.59        
65173.000   	1.89        
65174.000   	-4.88       
65175.000   	-5.19       
65176.000   	-6.35       
65177.000   	-12.21      
65178.000   	-12.82      
65179.000   	-16.05      
65180.000   	-19.90      
65181.000   	-22.77      
65182.000   	-25.76      
65183.000   	-24.96      
65184.000   	-29.24      
65185.000   	-32.10      
65186.000   	-35.95      
65187.000   	-0.79       
65188.000   	14.04       
65189.000   	15.69       
65190.000   	18.86       
65191.000   	15.75       
65192.000   	16.11       
65193.000   	15.99       
65194.000   	17.09       
65195.000   	13.18       
65196.000   	11.66       
65197.000   	15.93       
65198.000   	11.78       
65199.000   	6.84        
65200.000   	7.32        
65201.000   	5.74        
65202.000   	7.14        
65203.000   	5.74        
65204.000   	4.15        
65205.000   	0.92        
65206.000   	-0.37       
65207.000   	-2.93       
65208.000   	-5.25       
65209.000   	-4.33       
65210.000   	-12.39      
65211.000   	-15.14      
65212.000   	-19.78      
65213.000   	-21.24      
65214.000   	-20.81      
65215.000   	-23.80      
65216.000   	-22.34      
65217.000   	-29.66      
65218.000   	-32.47      
65219.000   	-14.77      
65220.000   	11.96       
65221.000   	17.15       
65222.000   	19.23       
65223.000   	18.80       
65224.000   	17.40       
65225.000   	17.03       
65226.000   	19.71       
65227.000   	16.30       
65228.000   	15.44       
65229.000   	13.00       
65230.000   	11.11       
65231.000   	7.75        
65232.000   	11.41       
65233.000   	12.33       
65234.000   	10.68       
65235.000   	9.22        
65236.000   	6.23        
65237.000   	0.85        
65238.000   	2.50        
65239.000   	-2.93       
65240.000   	-3.72       
65241.000   	-6.04       
65242.000   	-12.51      
65243.000   	-17.15      
65244.000   	-15.56      
65245.000   	-18.49      
65246.000   	-20.02      
65247.000   	-20.63      
65248.000   	-20.94      
65249.000   	-28.56      
65250.000   	-34.42      
65251.000   	-33.45      
65252.000   	8.85        
65253.000   	12.08       
65254.000   	18.43       
65255.000   	16.66       
65256.000   	17.21       
65257.000   	15.99       
65258.000   	19.41       
65259.000   	15.01       
65260.000   	10.56       
65261.000   	13.43       
65262.000   	9.52        
65263.000   	9.40        
65264.000   	9.95        
65265.000   	7.57        
65266.000   	12.08       
65267.000   	7.63        
65268.000   	5.43        
65269.000   	-0.18       
65270.000   	-2.99       
65271.000   	-5.25       
65272.000   	-6.96       
65273.000   	-7.93       
65274.000   	-8.18       
65275.000   	-10.56      
65276.000   	-13.92      
65277.000   	-18.86      
65278.000   	-22.16      
65279.000   	-26.43      
65280.000   	-26.86      
65281.000   	-28.38      
65282.000   	-34.67      
65283.000   	-37.90      
65284.000   	-0.06       
65285.000   	13.06       
65286.000   	15.32       
65287.000   	15.01       
65288.000   	13.31       
65289.000   	15.56       
65290.000   	19.23       
65291.000   	15.20       
65292.000   	10.93       
65293.000   	12.70       
65294.000   	10.07       
65295.000   	7.14        
65296.000   	7.14        
65297.000   	8.48        
65298.000   	8.06        
65299.000   	7.87        
65300.000   	8.67        
65301.000   	3.72        
65302.000   	2.08        
65303.000   	-1.89       
65304.000   	-5.98       
65305.000   	-2.50       
65306.000   	-10.74      
65307.000   	-12.51      
65308.000   	-16.42      
65309.000   	-19.29      
65310.000   	-21.85      
65311.000   	-23.07      
65312.000   	-23.62      
65313.000   	-23.74      
65314.000   	-31.37      
65315.000   	-36.56      
65316.000   	-12.51      
65317.000   	14.77       
65318.000   	14.10       
65319.000   	15.93       
65320.000   	16.85       
65321.000   	17.88       
65322.000   	13.06       
65323.000   	16.17       
65324.000   	14.47       
65325.000   	12.94       
65326.000   	11.66       
65327.000   	7.39        
65328.000   	10.25       
65329.000   	4.76        
65330.000   	4.15        
65331.000   	6.29        
65332.000   	6.84        
65333.000   	0.85        
65334.000   	2.14        
65335.000   	-2.87       
65336.000   	-7.14       
65337.000   	-5.49       
65338.000   	-11.54      
65339.000   	-17.58      
65340.000   	-13.24      
65341.000   	-18.55      
65342.000   	-19.53      
65343.000   	-29.36      
65344.000   	-29.85      
65345.000   	-29.05      
65346.000   	-30.88      
65347.000   	-34.97      
65348.000   	-31.37      
65349.000   	7.93        
65350.000   	15.44       
65351.000   	17.52       
65352.000   	15.93       
65353.000   	17.15       
65354.000   	19.35       
65355.000   	15.87       
65356.000   	14.65       
65357.000   	10.44       
65358.000   	10.74       
65359.000   	7.75        
65360.000   	8.91        
65361.000   	9.03        
65362.000   	6.90        
65363.000   	5.98        
65364.000   	6.41        
65365.000   	2.56        
65366.000   	1.46        
65367.000   	-2.69       
65368.000   	-6.47       
65369.000   	-8.61       
65370.000   	-10.44      
65371.000   	-10.44      
65372.000   	-15.08      
65373.000   	-17.21      
65374.000   	-19.47      
65375.000   	-22.22      
65376.000   	-26.98      
65377.000   	-23.93      
65378.000   	-26.92      
65379.000   	-32.53      
65380.000   	-35.28      
65381.000   	4.21        
65382.000   	14.28       
65383.000   	15.01       
65384.000   	20.39       
65385.000   	18.37       
65386.000   	15.26       
65387.000   	12.39       
65388.000   	17.21       
65389.000   	15.63       
65390.000   	14.22       
65391.000   	10.19       
65392.000   	10.93       
65393.000   	9.58        
65394.000   	9.28        
65395.000   	8.18        
65396.000   	7.63        
65397.000   	6.90        
65398.000   	2.26        
65399.000   	-1.59       
65400.000   	-4.21       
65401.000   	-5.55       
65402.000   	-7.02       
65403.000   	-9.64       
65404.000   	-13.12      
65405.000   	-16.72      
65406.000   	-17.46      
65407.000   	-17.70      
65408.000   	-27.89      
65409.000   	-27.47      
65410.000   	-26.43      
65411.000   	-34.18      
65412.000   	-36.44      
